baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene
8270.201318609652,1.5096709101974,0.42989502066146923,3.5117199261217427,0.0004452169213655391,0.00995949591553966,2310061N02Rik
26.738682681332932,1.2706123527645432,0.26033644990013244,4.880654834357472,1.0573416153975065e-06,0.00010011495609943057,A630014C17Rik
109.62346061572391,1.305972385765732,0.14047740957143182,9.296671897282202,1.4491056122021818e-20,7.272094997234615e-17,Abat
357.4876664507952,-1.0225998650441397,0.3275590941552002,-3.121879023635422,0.0017970076536039663,0.025307717703468395,Abhd12b
30.130199122392337,1.0759347411928848,0.332606959517885,3.2348533619153854,0.0012170521855512323,0.019368626483587528,AC164092.4
88.83978814908717,-1.1728894811507682,0.3474333209278693,-3.3758692977933222,0.0007358286625562681,0.013916960445709316,Adtrp
74.330887335502,-1.1364419215992665,0.28688955579818154,-3.961252330840235,7.455769085492538e-05,0.00261038612981605,AI464131
314.785980490899,1.1936958902071904,0.26657152333045764,4.477957267503833,7.536068145760003e-06,0.0004668950861498636,Alx4
133.8508364848984,-1.2119393478990605,0.32472143623177857,-3.732243124947275,0.0001897821925235697,0.005330542739631235,Aox4
211.51884323304873,1.1886750577046798,0.1711235517705549,6.9462972536853,3.74998208165841e-12,2.5661809199712438e-09,Aplp1
127.44134155369473,-2.5543443212692036,0.5703310478639079,-4.47870465905044,7.509734972945928e-06,0.0004668950861498636,Atp12a
33.71383774022082,-1.2687819558145288,0.3487823494742277,-3.637747029708228,0.0002750333583248607,0.0070180122196284375,AW551984
33.26939337188259,1.0240530422134273,0.28363766541738683,3.6104268475996752,0.0003056935117619781,0.007606968296820794,B3gat1
1951.4780924737436,1.3837020032021208,0.21298990782044572,6.496561350543455,8.217661328387874e-11,3.2557076657599855e-08,Bambi
146.3817847426485,-2.5836169156082476,0.4722289970498439,-5.471110270120803,4.472249103990578e-08,6.951678585226117e-06,BC100530
107.16394798415841,-1.049745068309007,0.26720090792968193,-3.9286732834952183,8.541579176133303e-05,0.0028962494256010557,Bglap3
178.8723204612703,1.131388131283636,0.2743910987406415,4.123268343894205,3.735341088141136e-05,0.0015407002762182138,Bmp8a
114.26368854867293,-1.0902813706365848,0.26451048747012057,-4.121883336515133,3.75787508362126e-05,0.0015451156618866964,C1qtnf2
758.906916369554,-1.5997737553520817,0.48414554176795793,-3.3043240458440986,0.0009520571776245056,0.016355410627568647,C1qtnf3
61.41098782068502,1.6283187792441727,0.24672877421682465,6.599630644673856,4.1218338671331136e-11,1.8251237902849714e-08,Cacng4
213.35210036520985,1.1295423099584154,0.22221149409248625,5.083185793657869,3.71156325223095e-07,4.109241289344111e-05,Casq2
116.01514874143895,-1.1632224445595676,0.3384636843582297,-3.4367717965523705,0.0005886913720488194,0.01202173735129259,Ccbe1
103.4707518023104,1.2107231666812754,0.2148881113485315,5.634202651246622,1.7587011867827584e-08,3.1900296827728225e-06,Ccdc68
134.36651969368958,1.6018486909713676,0.3230214855268455,4.958954010005758,7.087374128431804e-07,7.308247774215123e-05,Ccer2
279.24587744033687,-2.076879396090199,0.364500514249894,-5.69787782155592,1.2130793191351282e-08,2.2828636436974195e-06,Cd36
191.77399868067576,1.2353358795008258,0.3639140811109502,3.394581148741525,0.0006873366704753125,0.013232549327373184,Cdh6
106.4814058561097,-1.0448357149082346,0.13436402160097247,-7.7761569091102025,7.476096834250424e-15,1.013741452283294e-11,Cecr2
1938.4994014091862,1.403492261229637,0.26657687028127414,5.264868852833201,1.4028946772653713e-07,1.836572118802623e-05,Chac1
16.688168854474632,1.3907653685590056,0.46893825275449075,2.965775046906081,0.003019212385330722,0.03581894598987709,Chst13
909.138351759947,-1.6158186066702944,0.2581631776784599,-6.25890423723705,3.876918337474286e-10,1.2418511823547953e-07,Cilp
93.39836214419502,1.3841680322166166,0.40414597154156945,3.424921017861103,0.0006149781742277695,0.012345572528998526,Cldn3
82.12882313328024,1.201187851707402,0.23318661578909933,5.151186948027029,2.58843006148682e-07,3.034990119484792e-05,Clstn2
49.75619923935036,-2.3228048512192907,0.38772931095016633,-5.990789929002386,2.0882423580341283e-09,5.420429086242035e-07,Cntn2
284.7610751673678,-1.2909534789343027,0.27431732546959925,-4.706058856196345,2.5255163249977135e-06,0.00019202852663050796,Col14a1
94.28935693895785,1.0250339237717512,0.28046540253119134,3.6547606746531036,0.0002574219956469222,0.0066703754637941716,Col9a3
25.08854711720841,1.6253750984200055,0.2485808934080362,6.5386163680408576,6.209056471167345e-11,2.526414734416875e-08,Coro6
79.68713695774146,1.645369022669498,0.22847275413399504,7.201598408992433,5.951075185860703e-13,4.977413162396271e-10,Cox4i2
2719.1056776549285,1.2244869860097654,0.2895441559038904,4.229016407487825,2.347152297413073e-05,0.0011398831560501229,Cpm
40.28993587150906,1.3965752671560756,0.19752276211254557,7.070452297342459,1.5442951597924075e-12,1.107112553841652e-09,Cpn1
154.90522194195756,1.9892196747595836,0.2798188698777856,7.108954716414944,1.1692509949917246e-12,8.801536864800207e-10,Creg2
86.79861239265546,1.086186990237239,0.3256866915612774,3.3350671623402053,0.0008527879976846367,0.015175795868962418,Crip3
113.80586504067065,1.7901281091878118,0.45507093075824845,3.933734255899545,8.363624900557931e-05,0.0028423109001783214,Cryba4
776.6036929555436,1.0262958356868486,0.34196369334355325,3.0011836217237904,0.0026893234060944423,0.03315951177620953,Csdc2
37.164533956032514,1.4660115914150238,0.48099074867735064,3.0478997682311486,0.0023044677811377224,0.030116113233531607,Csf3r
1357.234269057443,-1.2994095944960702,0.43186098612203205,-3.008860805335383,0.0026222922748173963,0.03266840082087778,Cst6
64.87155692767585,2.4070764197251564,0.6928436834256917,3.4741984047882544,0.000512382013132174,0.0107585930372453,Cxcl5
194.57901735719358,-1.0563890236409652,0.30301603827081686,-3.486247888624398,0.000489846861247903,0.010539031806563218,Cybb
2761.055981494317,2.23132133429218,0.5023111001134211,4.442110345139399,8.908085392158398e-06,0.000538599299513834,Cybrd1
31.507109435246253,-1.0591745088641056,0.23879296506187708,-4.435534809786576,9.184398856098442e-06,0.0005525366982703775,D430019H16Rik
23.307032966430473,-1.1497532495373732,0.20607893910714858,-5.579188511542031,2.4164324821617573e-08,4.134021706698325e-06,Dclk3
632.294889493107,1.0886431183093275,0.10078991220047018,10.801111882546605,3.400603312992677e-27,2.5598041438552376e-23,Dok4
3469.6554293190516,1.3360259061909898,0.4416827857953944,3.0248539204104095,0.002487532410402462,0.0317371190157704,Dsg4
54.04450924436667,1.4068562458745903,0.20376812842429554,6.904201637192095,5.0486546895556e-12,3.1669790146358147e-09,Dync1i1
403.3191281310917,1.901357530548711,0.32190614472021695,5.906558671631652,3.4932792147454716e-09,8.217393527811418e-07,Efhd1
80.33220557064853,-1.47781567095963,0.4192575092739639,-3.524840076254785,0.00042373852354631893,0.009606441902369367,Egr2
731.2583251998702,1.1859913689090171,0.18932994702497277,6.264150957336844,3.748622014353184e-10,1.2268587918714606e-07,En1
318.9759295315745,1.0698493382291647,0.24835686231312112,4.307709995467449,1.6495346300345063e-05,0.0008775174507127029,Entpd3
45.252685454148775,1.1433907263143837,0.30307618314213153,3.7726182059583864,0.00016154338989039807,0.004676991797692198,Evx2
299.164119133538,1.5469604964486678,0.3276911646641235,4.720787934683163,2.3493277985013236e-06,0.00018325974096599702,F5
577.4002899494799,1.1016646320903491,0.1964290024130158,5.60846218510017,2.0413228759152507e-08,3.6155430466946e-06,Fam49a
399.38472220439417,-3.2861938885765003,0.6980860673818609,-4.707433713583795,2.508548132130611e-06,0.00019170655903160585,Far2
406.44716074908297,1.1770830917834683,0.3429057466011642,3.4326723989042414,0.0005976637755608036,0.012142818004140214,Fat3
956.3185370678403,-1.0470013508949019,0.3451540083538773,-3.033432396999542,0.0024178887830302704,0.031165509955925274,Fbn2
90.89353655101559,1.4503236424222732,0.2525058884089139,5.743722063517131,9.26177641861092e-09,1.91008279427654e-06,Fgf10
51.42081492153529,1.039328543634853,0.36842345361666023,2.8210162339888942,0.004787178023788876,0.048467360556920996,Frzb
21.87638862538422,1.5534225722493464,0.370507826834671,4.192684903637727,2.7567222457011503e-05,0.0012278832369535745,Fstl4
504.1891606399751,1.163789002891414,0.18949512910973929,6.141524631049737,8.173314849863925e-10,2.412730491464733e-07,Gldn
678.0901534969182,2.397540369185673,0.5494795001311341,4.363293568938416,1.2811883300623176e-05,0.0007251236958303832,Gm11559
2210.708934436233,1.466358592151544,0.4438524473168601,3.3037073491784335,0.000954153796976225,0.01636080343220623,Gm11562
1655.113773329081,1.5012840768290046,0.450631893281915,3.331508708572037,0.000863765974368979,0.015234234278332105,Gm11563
564.1888975024376,2.4674088138138437,0.5019951376593087,4.915204607994453,8.868978306210241e-07,8.504615821655743e-05,Gm11567
